248,Lisa Lahey,https://www.edx.org/sites/default/files/person/image/lisa_lahey_x110.jpg,84
249,Erland Stevens,https://www.edx.org/sites/default/files/person/image/erland_stevens_x110.jpg,85
250,Mark Drela,https://www.edx.org/sites/default/files/person/image/professor-drela_x110_0.jpg,86
251,Alejandra Uranga,https://www.edx.org/sites/default/files/person/image/uranga_x110.jpg,86
252,Eric Grimson,https://www.edx.org/sites/default/files/person/image/professor-grimson.9e074a08dd2b.jpg,87
253,John Guttag,https://www.edx.org/sites/default/files/person/image/professor-guttag.3ba4fc7c1377.jpg,87
254,Ana Bell,https://www.edx.org/sites/default/files/person/image/anabell_x110.jpg,87
255,Dimitris Bertsimas,https://www.edx.org/sites/default/files/person/image/dimitrisbertsimas110x110.jpg,88
256,Allison O'Hair,https://www.edx.org/sites/default/files/person/image/allisonohair110x110.jpg,88
257,John Silberholz,https://www.edx.org/sites/default/files/person/image/johnsilberholz110x110.jpg,88
258,Iain Dunning,https://www.edx.org/sites/default/files/person/image/iaindunning110x110.jpg,88
259,Angie King,https://www.edx.org/sites/default/files/person/image/angieking110x110.jpg,88
260,Velibor Misic,https://www.edx.org/sites/default/files/person/image/velibormisic110x110.jpg,88
261,Nataly Youssef,https://www.edx.org/sites/default/files/person/image/natalyyoussef110x110.jpg,88
262,Christophe Ancey,https://www.edx.org/sites/default/files/person/image/christophe_ancey.jpg,89
263,Fran̤ois Gallaire,https://www.edx.org/sites/default/files/person/image/francois_gallaire110x110.jpg,89
264,Marco Ramaioli,https://www.edx.org/sites/default/files/person/image/marco_ramaioli.jpg,89
265,Jacco M. Hoekstra,https://www.edx.org/sites/default/files/person/image/jaco_hoekstra_x110.jpg,90
266,Jos Sinke,https://www.edx.org/sites/default/files/person/image/jos_sinke_x110.jpg,90
267,Nando Timmer,https://www.edx.org/sites/default/files/person/image/nando_timmer_x110.jpg,90
268,Mark Voskuijl,https://www.edx.org/sites/default/files/person/image/mark_voskuijl_x110.jpg,90
